Count,Date,Hour,Temperature,Humidity,Wind,Visibility,Dew,Solar,Rainfall,Snowfall,Seasons,Holiday,Functioning,ID
1709,17/6/2018,14,26.8,44,1.6,760,13.5,2.01,0,0,Summer,No Holiday,Yes,321685
1979,17/6/2018,15,27.3,51,2.6,598,16.2,2.4,0,0,Summer,No Holiday,Yes,416869
2235,17/6/2018,16,26.6,51,2.2,809,15.6,1.27,0,0,Summer,No Holiday,Yes,978234
2330,17/6/2018,17,25.6,58,3.3,865,16.7,0.66,0,0,Summer,No Holiday,Yes,575031
2474,17/6/2018,18,25,59,3.4,1324,16.4,0.54,0,0,Summer,No Holiday,Yes,317089
2481,17/6/2018,19,24.2,62,1.9,1225,16.4,0.39,0,0,Summer,No Holiday,Yes,240510
2429,17/6/2018,20,23.1,67,2.1,1060,16.6,0.03,0,0,Summer,No Holiday,Yes,830871
2055,17/6/2018,21,22.7,66,0.9,1069,16,0,0,0,Summer,No Holiday,Yes,566162
1819,17/6/2018,22,22.2,70,0.5,1056,16.4,0,0,0,Summer,No Holiday,Yes,195847
1323,17/6/2018,23,21.7,74,1.4,920,16.8,0,0,0,Summer,No Holiday,Yes,480328
917,18/6/2018,0,21.3,74,1.4,963,16.4,0,0,0,Summer,No Holiday,Yes,944761
547,18/6/2018,1,21,74,0.5,990,16.1,0,0,0,Summer,No Holiday,Yes,845291
436,18/6/2018,2,20.7,76,0.3,920,16.3,0,0,0,Summer,No Holiday,Yes,320008
202,18/6/2018,3,20.5,77,0.5,865,16.3,0,0,0,Summer,No Holiday,Yes,530846
164,18/6/2018,4,20.2,78,0.7,884,16.2,0,0,0,Summer,No Holiday,Yes,279052
383,18/6/2018,5,20,80,0.3,824,16.4,0,0,0,Summer,No Holiday,Yes,861917
779,18/6/2018,6,20,78,0.4,752,16,0.05,0,0,Summer,No Holiday,Yes,878563
1590,18/6/2018,7,20.6,76,0.5,786,16.2,0.3,0,0,Summer,No Holiday,Yes,357888
2357,18/6/2018,8,22.7,65,0.7,759,15.7,1.05,0,0,Summer,No Holiday,Yes,581221
1263,18/6/2018,9,24.7,59,1.1,616,16.1,1.8,0,0,Summer,No Holiday,Yes,108320
822,18/6/2018,10,26.1,53,0.9,554,15.7,2.14,0,0,Summer,No Holiday,Yes,985346
915,18/6/2018,11,27.3,45,2.4,846,14.3,2.84,0,0,Summer,No Holiday,Yes,790456
988,18/6/2018,12,28.4,45,2.2,649,15.3,2.92,0,0,Summer,No Holiday,Yes,276164
938,18/6/2018,13,29.4,42,1.7,689,15.1,3.1,0,0,Summer,No Holiday,Yes,114296
997,18/6/2018,14,29.8,36,2,1382,13.1,2.63,0,0,Summer,No Holiday,Yes,916808
1177,18/6/2018,15,30.5,34,2.8,1590,12.8,2.87,0,0,Summer,No Holiday,Yes,549299
1401,18/6/2018,16,30.5,34,2.9,1830,12.8,2.51,0,0,Summer,No Holiday,Yes,684683
2040,18/6/2018,17,29.5,36,3.7,1786,12.8,1.94,0,0,Summer,No Holiday,Yes,891535
746,18/6/2018,18,29.2,35,2.7,1900,12.1,1.27,0,0,Summer,No Holiday,Yes,429145
1557,18/6/2018,19,28.1,38,2.6,2000,12.4,0.63,0,0,Summer,No Holiday,Yes,892625
2515,18/6/2018,20,25.7,43,2.1,2000,12.1,0.12,0,0,Summer,No Holiday,Yes,106862
1702,18/6/2018,21,23.8,48,2,2000,12.1,0,0,0,Summer,No Holiday,Yes,453774
1373,18/6/2018,22,22.9,56,1.3,1927,13.6,0,0,0,Summer,No Holiday,Yes,817727
1732,18/6/2018,23,22.3,59,1.1,1892,13.8,0,0,0,Summer,No Holiday,Yes,234301
1055,19/6/2018,0,21.5,63,1,1740,14.1,0,0,0,Summer,No Holiday,Yes,388980
766,19/6/2018,1,20.9,66,0.8,1528,14.3,0,0,0,Summer,No Holiday,Yes,473354
527,19/6/2018,2,20.2,71,1.2,1414,14.7,0,0,0,Summer,No Holiday,Yes,945971
369,19/6/2018,3,19.9,69,1.4,1179,14,0,0,0,Summer,No Holiday,Yes,824229
268,19/6/2018,4,19.7,73,1.6,848,14.7,0,0,0,Summer,No Holiday,Yes,958995
317,19/6/2018,5,19.4,77,0.8,831,15.2,0,0,0,Summer,No Holiday,Yes,919534
746,19/6/2018,6,19.1,75,0.4,1039,14.5,0.08,0,0,Summer,No Holiday,Yes,713398
1616,19/6/2018,7,19.9,72,0.6,840,14.6,0.32,0,0,Summer,No Holiday,Yes,423601
2430,19/6/2018,8,21.1,66,1,797,14.4,0.62,0,0,Summer,No Holiday,Yes,768243
1381,19/6/2018,9,22.4,62,0.9,761,14.7,0.93,0,0,Summer,No Holiday,Yes,883704
937,19/6/2018,10,23.7,56,1.6,1074,14.3,1.34,0,0,Summer,No Holiday,Yes,640688
1014,19/6/2018,11,24.6,53,1.4,1472,14.3,1.67,0,0,Summer,No Holiday,Yes,870504
1224,19/6/2018,12,25.8,48,1.5,1487,13.9,2.31,0,0,Summer,No Holiday,Yes,373955
1230,19/6/2018,13,26.6,46,2.9,1482,14,2.31,0,0,Summer,No Holiday,Yes,945179
1258,19/6/2018,14,27.2,44,2.9,1377,13.8,2.59,0,0,Summer,No Holiday,Yes,487767
1363,19/6/2018,15,26.7,42,2.6,1634,12.7,1.89,0,0,Summer,No Holiday,Yes,705230
1700,19/6/2018,16,26.1,46,3,1728,13.5,1.55,0,0,Summer,No Holiday,Yes,449531
2328,19/6/2018,17,25.1,51,2.4,1714,14.2,1.15,0,0,Summer,No Holiday,Yes,981766
3556,19/6/2018,18,24.1,57,2.9,1301,15,0.56,0,0,Summer,No Holiday,Yes,248677
2809,19/6/2018,19,23.3,59,2.6,1214,14.8,0.28,0,0,Summer,No Holiday,Yes,657582
2525,19/6/2018,20,22.4,62,2.2,1041,14.7,0.05,0,0,Summer,No Holiday,Yes,855613
2378,19/6/2018,21,21.6,66,2.4,962,14.9,0,0,0,Summer,No Holiday,Yes,425875
2096,19/6/2018,22,20.8,71,2.1,800,15.3,0,0,0,Summer,No Holiday,Yes,600880
1456,19/6/2018,23,20.1,73,1.9,771,15.1,0,0,0,Summer,No Holiday,Yes,898676
1030,20/6/2018,0,19.7,71,2,1330,14.2,0,0,0,Summer,No Holiday,Yes,694746
803,20/6/2018,1,19.6,73,1.4,958,14.6,0,0,0,Summer,No Holiday,Yes,279245
576,20/6/2018,2,19.6,78,0.8,662,15.6,0,0,0,Summer,No Holiday,Yes,357898
340,20/6/2018,3,19.4,79,0.8,563,15.6,0,0,0,Summer,No Holiday,Yes,776738
249,20/6/2018,4,19.1,82,1.5,471,15.9,0,0,0,Summer,No Holiday,Yes,831202
336,20/6/2018,5,19.1,83,2,457,16.1,0,0,0,Summer,No Holiday,Yes,503576
714,20/6/2018,6,19.4,83,1.6,448,16.4,0.03,0,0,Summer,No Holiday,Yes,783649
1629,20/6/2018,7,20,77,1.7,595,15.8,0.29,0,0,Summer,No Holiday,Yes,678427
2440,20/6/2018,8,20.6,77,1.2,566,16.4,0.53,0,0,Summer,No Holiday,Yes,121720
1401,20/6/2018,9,21.1,73,2,623,16,0.43,0,0,Summer,No Holiday,Yes,638619
1002,20/6/2018,10,22.2,70,3.1,740,16.4,1.44,0,0,Summer,No Holiday,Yes,646323
1100,20/6/2018,11,23.7,56,2.4,1070,14.3,2.33,0,0,Summer,No Holiday,Yes,196067
1252,20/6/2018,12,25.2,53,3.3,976,14.9,3.38,0,0,Summer,No Holiday,Yes,524224
1184,20/6/2018,13,26.2,51,3.2,1078,15.2,3.36,0,0,Summer,No Holiday,Yes,103042
1158,20/6/2018,14,27.5,47,2.7,990,15.1,3.24,0,0,Summer,No Holiday,Yes,194266
1266,20/6/2018,15,27.9,45,3.6,1558,14.8,3.04,0,0,Summer,No Holiday,Yes,661536
1600,20/6/2018,16,28.2,48,3.9,1103,16.1,2.55,0,0,Summer,No Holiday,Yes,250233
2289,20/6/2018,17,28,50,3.2,1137,16.6,1.93,0,0,Summer,No Holiday,Yes,192917
3384,20/6/2018,18,27,55,3.1,1246,17.1,1.26,0,0,Summer,No Holiday,Yes,494534
2741,20/6/2018,19,25.6,61,2.7,1236,17.5,0.6,0,0,Summer,No Holiday,Yes,409937
2519,20/6/2018,20,23.3,68,3.6,895,17,0.11,0,0,Summer,No Holiday,Yes,790907
2246,20/6/2018,21,21.6,74,3.3,758,16.7,0,0,0,Summer,No Holiday,Yes,175831
1979,20/6/2018,22,20.6,78,3,684,16.6,0,0,0,Summer,No Holiday,Yes,287885
1401,20/6/2018,23,20.1,82,3.6,494,16.9,0,0,0,Summer,No Holiday,Yes,296114
1083,21/6/2018,0,20,83,2.6,547,17,0,0,0,Summer,No Holiday,Yes,971457
794,21/6/2018,1,20.1,82,1.2,582,16.9,0,0,0,Summer,No Holiday,Yes,537450
539,21/6/2018,2,20.2,82,0.9,575,17,0,0,0,Summer,No Holiday,Yes,771212
394,21/6/2018,3,20,83,1.7,607,17,0,0,0,Summer,No Holiday,Yes,678359
215,21/6/2018,4,19.6,87,1.2,465,17.3,0,0,0,Summer,No Holiday,Yes,856481
308,21/6/2018,5,19.4,82,2.1,677,16.2,0,0,0,Summer,No Holiday,Yes,829009
709,21/6/2018,6,19.5,80,1.6,709,15.9,0.04,0,0,Summer,No Holiday,Yes,223291
1543,21/6/2018,7,19.9,74,1.7,683,15.1,0.21,0,0,Summer,No Holiday,Yes,584282
2370,21/6/2018,8,21.4,65,1.9,821,14.5,1.15,0,0,Summer,No Holiday,Yes,321087
1360,21/6/2018,9,22.7,59,2,940,14.2,1.77,0,0,Summer,No Holiday,Yes,914157
922,21/6/2018,10,23.9,57,2.1,977,14.8,2.54,0,0,Summer,No Holiday,Yes,875090
1066,21/6/2018,11,25.5,57,1.8,943,16.3,3.01,0,0,Summer,No Holiday,Yes,276338
1197,21/6/2018,12,26.4,46,1.4,1103,13.8,3.26,0,0,Summer,No Holiday,Yes,272051
1147,21/6/2018,13,27.3,33,3.4,1921,9.6,3.42,0,0,Summer,No Holiday,Yes,803669
1152,21/6/2018,14,28,39,2.6,1833,12.7,3.14,0,0,Summer,No Holiday,Yes,569778
1276,21/6/2018,15,28.3,40,3.2,1619,13.4,2.96,0,0,Summer,No Holiday,Yes,595548
1473,21/6/2018,16,28.5,42,3.1,1622,14.3,2.62,0,0,Summer,No Holiday,Yes,406548
2176,21/6/2018,17,28.4,43,3.3,1715,14.6,2.04,0,0,Summer,No Holiday,Yes,775767
3418,21/6/2018,18,27.8,43,3,1933,14,1.35,0,0,Summer,No Holiday,Yes,208133
2811,21/6/2018,19,26.9,42,2.4,2000,12.8,0.62,0,0,Summer,No Holiday,Yes,318312
2556,21/6/2018,20,25.1,55,2.3,1779,15.4,0.08,0,0,Summer,No Holiday,Yes,513286
2436,21/6/2018,21,23.8,63,1.5,1455,16.3,0,0,0,Summer,No Holiday,Yes,289717
2179,21/6/2018,22,22.8,67,2.1,1042,16.3,0,0,0,Summer,No Holiday,Yes,932989
1497,21/6/2018,23,21.9,59,2.6,1188,13.5,0,0,0,Summer,No Holiday,Yes,135716
1137,22/6/2018,0,20.7,67,1.9,885,14.3,0,0,0,Summer,No Holiday,Yes,869102
912,22/6/2018,1,20.2,75,1.4,525,15.6,0,0,0,Summer,No Holiday,Yes,198795
602,22/6/2018,2,19.8,80,1.5,370,16.2,0,0,0,Summer,No Holiday,Yes,699497
413,22/6/2018,3,19.3,85,1.6,345,16.7,0,0,0,Summer,No Holiday,Yes,398934
268,22/6/2018,4,19.1,86,1.4,322,16.6,0,0,0,Summer,No Holiday,Yes,361915
336,22/6/2018,5,18.6,85,1,384,16,0,0,0,Summer,No Holiday,Yes,328147
710,22/6/2018,6,18.2,83,0.6,448,15.2,0.06,0,0,Summer,No Holiday,Yes,822594
1529,22/6/2018,7,18.8,66,1.1,814,12.3,0.46,0,0,Summer,No Holiday,Yes,472255
2283,22/6/2018,8,21.9,58,1.2,771,13.2,1.29,0,0,Summer,No Holiday,Yes,480936
1284,22/6/2018,9,24.2,47,1.2,822,12.1,1.94,0,0,Summer,No Holiday,Yes,631551
902,22/6/2018,10,26.3,34,0.9,1792,9.1,2.57,0,0,Summer,No Holiday,Yes,205449
1020,22/6/2018,11,28.1,35,1.3,1608,11.1,3.02,0,0,Summer,No Holiday,Yes,880869
1116,22/6/2018,12,29.8,28,1.3,1777,9.3,3.21,0,0,Summer,No Holiday,Yes,997353
1073,22/6/2018,13,30.6,26,1.2,1792,8.9,3.17,0,0,Summer,No Holiday,Yes,218000
1087,22/6/2018,14,31.6,25,2.3,1780,9.1,3.21,0,0,Summer,No Holiday,Yes,895580
1203,22/6/2018,15,31.9,23,1.8,1977,8.1,2.57,0,0,Summer,No Holiday,Yes,859882
1466,22/6/2018,16,30.8,31,3.8,1246,11.7,2.17,0,0,Summer,No Holiday,Yes,714079
2146,22/6/2018,17,30.4,28,2.9,1834,9.8,1.9,0,0,Summer,No Holiday,Yes,306545
3365,22/6/2018,18,29.3,27,3.4,1977,8.3,1.24,0,0,Summer,No Holiday,Yes,463630
2732,22/6/2018,19,27.1,32,3.5,2000,8.9,0.52,0,0,Summer,No Holiday,Yes,198196
2493,22/6/2018,20,25.4,31,2.5,2000,7,0.07,0,0,Summer,No Holiday,Yes,741611
2251,22/6/2018,21,24.2,32,1.5,2000,6.4,0,0,0,Summer,No Holiday,Yes,213486
2103,22/6/2018,22,23.3,32,1.1,2000,5.6,0,0,0,Summer,No Holiday,Yes,879125
1648,22/6/2018,23,22.9,34,1.1,1810,6.1,0,0,0,Summer,No Holiday,Yes,323600
1322,23/6/2018,0,22.7,36,1.5,2000,6.8,0,0,0,Summer,No Holiday,Yes,556603
1073,23/6/2018,1,22.5,39,1.1,2000,7.8,0,0,0,Summer,No Holiday,Yes,164229
818,23/6/2018,2,22.3,37,1.8,2000,6.8,0,0,0,Summer,No Holiday,Yes,624344
540,23/6/2018,3,22,42,0.2,1891,8.4,0,0,0,Summer,No Holiday,Yes,529708
375,23/6/2018,4,21.6,47,0.4,1985,9.7,0,0,0,Summer,No Holiday,Yes,939530
339,23/6/2018,5,21.1,48,0.3,2000,9.6,0,0,0,Summer,No Holiday,Yes,119947
417,23/6/2018,6,21,48,0.6,2000,9.5,0.01,0,0,Summer,No Holiday,Yes,889024
622,23/6/2018,7,21.3,44,0.5,1911,8.5,0.2,0,0,Summer,No Holiday,Yes,743439
934,23/6/2018,8,22.6,42,0.7,1887,9,0.62,0,0,Summer,No Holiday,Yes,829563
1072,23/6/2018,9,24.3,37,1.1,1939,8.6,1.31,0,0,Summer,No Holiday,Yes,322499
1064,23/6/2018,10,25.8,35,1.5,1900,9.1,1.66,0,0,Summer,No Holiday,Yes,505370
1229,23/6/2018,11,27.5,31,1.9,1841,8.8,2.7,0,0,Summer,No Holiday,Yes,998084
1374,23/6/2018,12,28.4,31,2.7,1849,9.6,2.93,0,0,Summer,No Holiday,Yes,767892
1483,23/6/2018,13,27.9,41,3.9,1649,13.4,2.08,0,0,Summer,No Holiday,Yes,397088
1445,23/6/2018,14,28,46,3.6,1401,15.2,2.88,0,0,Summer,No Holiday,Yes,189439
1589,23/6/2018,15,28.4,43,3.1,1337,14.6,2.65,0,0,Summer,No Holiday,Yes,818563
1837,23/6/2018,16,28.3,48,3.1,1232,16.2,2.41,0,0,Summer,No Holiday,Yes,995734
2101,23/6/2018,17,28.1,49,3.2,1117,16.3,1.62,0,0,Summer,No Holiday,Yes,329316
2256,23/6/2018,18,26.3,55,3.2,1119,16.5,0.64,0,0,Summer,No Holiday,Yes,613364
2288,23/6/2018,19,25.7,59,2.8,1083,17,0.38,0,0,Summer,No Holiday,Yes,106826
2262,23/6/2018,20,24.6,65,2.1,1018,17.5,0.1,0,0,Summer,No Holiday,Yes,746052
2175,23/6/2018,21,23.8,68,2.2,694,17.5,0,0,0,Summer,No Holiday,Yes,454981
1932,23/6/2018,22,23,74,2.4,473,18.1,0,0,0,Summer,No Holiday,Yes,897250
1402,23/6/2018,23,22.5,77,2.7,396,18.2,0,0,0,Summer,No Holiday,Yes,391758
849,24/6/2018,0,22,81,1.6,374,18.5,0,0,0,Summer,No Holiday,Yes,632808
545,24/6/2018,1,21.5,83,1.3,345,18.4,0,0,0,Summer,No Holiday,Yes,196114
1254,24/6/2018,2,20.9,87,1.8,222,18.6,0,0,0,Summer,No Holiday,Yes,795874
644,24/6/2018,3,20.6,91,0.8,194,19,0,0,0,Summer,No Holiday,Yes,157668
286,24/6/2018,4,20.5,90,0.8,223,18.7,0,0,0,Summer,No Holiday,Yes,627922
235,24/6/2018,5,20.3,87,1,251,18,0,0,0,Summer,No Holiday,Yes,866922
258,24/6/2018,6,20.2,87,2,255,17.9,0.01,0,0,Summer,No Holiday,Yes,365731
369,24/6/2018,7,20.5,82,0.8,338,17.3,0.16,0,0,Summer,No Holiday,Yes,728741
561,24/6/2018,8,21.3,78,0.7,351,17.3,0.51,0,0,Summer,No Holiday,Yes,192783
734,24/6/2018,9,23.1,68,1.9,482,16.8,1.64,0,0,Summer,No Holiday,Yes,309619
763,24/6/2018,10,25,60,1.5,570,16.6,2.33,0,0,Summer,No Holiday,Yes,241649
870,24/6/2018,11,27.1,52,2.1,557,16.3,2.82,0,0,Summer,No Holiday,Yes,803752
1042,24/6/2018,12,28.9,40,2.3,809,13.9,3.15,0,0,Summer,No Holiday,Yes,532338
1062,24/6/2018,13,30.6,31,2.7,1240,11.5,3.24,0,0,Summer,No Holiday,Yes,497077
1064,24/6/2018,14,31.6,34,2.9,1050,13.8,3.12,0,0,Summer,No Holiday,Yes,574402
1213,24/6/2018,15,31.8,31,3.4,1400,12.5,2.85,0,0,Summer,No Holiday,Yes,103853
1471,24/6/2018,16,31.3,32,3.2,1427,12.6,2.38,0,0,Summer,No Holiday,Yes,469491
1754,24/6/2018,17,30.9,34,2.5,1640,13.2,1.79,0,0,Summer,No Holiday,Yes,242916
2094,24/6/2018,18,29.8,35,3.3,1805,12.6,1.15,0,0,Summer,No Holiday,Yes,347336
2290,24/6/2018,19,27.8,41,2.7,1990,13.3,0.45,0,0,Summer,No Holiday,Yes,586661
2387,24/6/2018,20,26.1,49,1.9,1960,14.5,0.1,0,0,Summer,No Holiday,Yes,803957
2153,24/6/2018,21,24.5,71,1.7,1295,18.8,0,0,0,Summer,No Holiday,Yes,737501
1801,24/6/2018,22,23.9,72,0.8,1098,18.5,0,0,0,Summer,No Holiday,Yes,900422
1329,24/6/2018,23,23.3,75,2,890,18.6,0,0,0,Summer,No Holiday,Yes,227237
962,25/6/2018,0,22.9,79,0.6,715,19,0,0,0,Summer,No Holiday,Yes,160164
585,25/6/2018,1,22.5,80,1.1,619,18.8,0,0,0,Summer,No Holiday,Yes,883322
424,25/6/2018,2,22.3,80,0.8,709,18.6,0,0,0,Summer,No Holiday,Yes,515236
264,25/6/2018,3,22,83,0.5,684,18.9,0,0,0,Summer,No Holiday,Yes,634213
199,25/6/2018,4,21.8,82,0.7,702,18.5,0,0,0,Summer,No Holiday,Yes,983128
338,25/6/2018,5,21.5,84,0.3,569,18.6,0,0,0,Summer,No Holiday,Yes,448718
785,25/6/2018,6,21.3,81,0.7,604,17.8,0.05,0,0,Summer,No Holiday,Yes,860050
1620,25/6/2018,7,22.1,74,0.3,830,17.2,0.37,0,0,Summer,No Holiday,Yes,680004
2331,25/6/2018,8,23.8,66,0.9,960,17,0.74,0,0,Summer,No Holiday,Yes,545669
1293,25/6/2018,9,25.4,61,1,1079,17.3,1.28,0,0,Summer,No Holiday,Yes,631735
878,25/6/2018,10,26.4,55,0.9,901,16.6,1.16,0,0,Summer,No Holiday,Yes,914342
968,25/6/2018,11,27.8,46,1.3,912,15.1,1.77,0,0,Summer,No Holiday,Yes,923509
1039,25/6/2018,12,29.8,42,2.1,1220,15.5,2.9,0,0,Summer,No Holiday,Yes,240257
1073,25/6/2018,13,31.2,36,2,1022,14.3,2.91,0,0,Summer,No Holiday,Yes,641268
1016,25/6/2018,14,32.3,35,1.8,982,14.8,2.71,0,0,Summer,No Holiday,Yes,609253
1184,25/6/2018,15,32.7,31,1.7,1243,13.3,2.3,0,0,Summer,No Holiday,Yes,417108
1407,25/6/2018,16,32.2,39,2.8,928,16.4,1.74,0,0,Summer,No Holiday,Yes,440137
2008,25/6/2018,17,31.5,42,2.3,990,17,1.36,0,0,Summer,No Holiday,Yes,281171
3238,25/6/2018,18,30.7,43,1.6,931,16.6,0.74,0,0,Summer,No Holiday,Yes,168286
2779,25/6/2018,19,29.8,45,1.5,956,16.5,0.32,0,0,Summer,No Holiday,Yes,500460
2456,25/6/2018,20,28.8,54,1.1,964,18.5,0.09,0,0,Summer,No Holiday,Yes,685383
2372,25/6/2018,21,27.9,55,0.5,1083,18,0,0,0,Summer,No Holiday,Yes,521745
2046,25/6/2018,22,27.4,55,0.3,1001,17.5,0,0,0,Summer,No Holiday,Yes,799074
1437,25/6/2018,23,27.2,55,0.7,920,17.3,0,0,0,Summer,No Holiday,Yes,677118
1052,26/6/2018,0,26.9,61,1.5,805,18.7,0,0,0,Summer,No Holiday,Yes,230870
783,26/6/2018,1,26.7,50,1.8,884,15.4,0,0,0,Summer,No Holiday,Yes,405690
524,26/6/2018,2,26.1,51,1.7,760,15.1,0,0,0,Summer,No Holiday,Yes,460920
353,26/6/2018,3,25.4,50,1.1,870,14.2,0,0,0,Summer,No Holiday,Yes,194509
143,26/6/2018,4,24.7,49,1,1293,13.2,0,0,0,Summer,No Holiday,Yes,124654
45,26/6/2018,5,23.7,64,0.9,876,16.4,0,0.1,0,Summer,No Holiday,Yes,108623
37,26/6/2018,6,22.5,83,0.8,537,19.4,0,0.4,0,Summer,No Holiday,Yes,401088
49,26/6/2018,7,21.2,87,0.8,376,18.9,0.03,1.5,0,Summer,No Holiday,Yes,291160
53,26/6/2018,8,20.8,94,1,159,19.7,0.05,3.5,0,Summer,No Holiday,Yes,591741
19,26/6/2018,9,20.3,96,1.1,143,19.6,0.06,6.5,0,Summer,No Holiday,Yes,387457
9,26/6/2018,10,20.3,97,1,103,19.8,0.12,9.5,0,Summer,No Holiday,Yes,972256
11,26/6/2018,11,20.4,97,1.4,129,19.9,0.09,16,0,Summer,No Holiday,Yes,881658
10,26/6/2018,12,20.5,97,1.8,257,20,0.15,5,0,Summer,No Holiday,Yes,461668
24,26/6/2018,13,20.5,97,1.2,338,20,0.11,14.5,0,Summer,No Holiday,Yes,766017
26,26/6/2018,14,21,97,0.7,381,20.4,0.26,2.5,0,Summer,No Holiday,Yes,379136
65,26/6/2018,15,21.5,97,0.6,311,20.9,0.21,4.5,0,Summer,No Holiday,Yes,417340
56,26/6/2018,16,23.3,96,3.4,441,22.6,0.08,1,0,Summer,No Holiday,Yes,784898
113,26/6/2018,17,24,95,5,362,23.1,0.07,2,0,Summer,No Holiday,Yes,190347
156,26/6/2018,18,24.1,95,4.4,261,23.2,0.03,1,0,Summer,No Holiday,Yes,363025
203,26/6/2018,19,24.2,94,4.7,242,23.1,0.03,1.5,0,Summer,No Holiday,Yes,201794
199,26/6/2018,20,24.1,94,4.5,214,23,0,0.5,0,Summer,No Holiday,Yes,133308
275,26/6/2018,21,23.5,94,4.6,227,22.4,0,1.5,0,Summer,No Holiday,Yes,428539
443,26/6/2018,22,22.4,95,4.1,222,21.5,0,0,0,Summer,No Holiday,Yes,661107
552,26/6/2018,23,21.6,89,4.3,698,19.7,0,0,0,Summer,No Holiday,Yes,303485
513,27/6/2018,0,20.5,94,3.7,896,19.4,0,0,0,Summer,No Holiday,Yes,191181
254,27/6/2018,1,20,96,3,182,19.3,0,0.1,0,Summer,No Holiday,Yes,385775
164,27/6/2018,2,19.6,97,2.6,201,19.1,0,0.4,0,Summer,No Holiday,Yes,167016
152,27/6/2018,3,19.4,97,2.9,282,18.9,0,0,0,Summer,No Holiday,Yes,993974
110,27/6/2018,4,19.2,97,1,217,18.7,0,0.5,0,Summer,No Holiday,Yes,940832
162,27/6/2018,5,19.1,97,1.2,402,18.6,0,0,0,Summer,No Holiday,Yes,939679
417,27/6/2018,6,19.2,97,1.5,157,18.7,0,0,0,Summer,No Holiday,Yes,877431
1084,27/6/2018,7,19.3,98,1,188,18.9,0.06,0,0,Summer,No Holiday,Yes,162882
1995,27/6/2018,8,19.7,97,1.5,200,19.2,0.25,0,0,Summer,No Holiday,Yes,193357
1238,27/6/2018,9,20,96,1.6,287,19.3,0.39,0,0,Summer,No Holiday,Yes,439872
862,27/6/2018,10,21.4,85,1.1,596,18.7,1.34,0,0,Summer,No Holiday,Yes,845856
1015,27/6/2018,11,23.4,73,1.3,827,18.2,2.38,0,0,Summer,No Holiday,Yes,567927
1145,27/6/2018,12,24.1,73,2.2,992,18.9,2.15,0,0,Summer,No Holiday,Yes,355717
1234,27/6/2018,13,24.9,69,2.2,850,18.8,2.14,0,0,Summer,No Holiday,Yes,800381
1243,27/6/2018,14,24.7,72,2.9,720,19.3,1.45,0,0,Summer,No Holiday,Yes,907807
1362,27/6/2018,15,25.5,68,2.4,638,19.1,1.61,0,0,Summer,No Holiday,Yes,773610
1618,27/6/2018,16,25,74,2.2,578,20,0.52,0,0,Summer,No Holiday,Yes,760060
2115,27/6/2018,17,25.1,70,2.2,796,19.2,0.48,0,0,Summer,No Holiday,Yes,902926
3172,27/6/2018,18,25,69,1.5,1125,18.9,0.52,0,0,Summer,No Holiday,Yes,852559
2487,27/6/2018,19,24.9,70,1.8,1131,19,0.24,0,0,Summer,No Holiday,Yes,751008
2274,27/6/2018,20,24.2,72,1.4,833,18.8,0.03,0,0,Summer,No Holiday,Yes,436004
2200,27/6/2018,21,23.3,71,1.3,1145,17.7,0,0,0,Summer,No Holiday,Yes,418201
1959,27/6/2018,22,22.7,77,2,1099,18.4,0,0,0,Summer,No Holiday,Yes,976723
980,27/6/2018,23,22.3,83,2.6,490,19.2,0,0,0,Summer,No Holiday,Yes,121893
1275,30/6/2018,0,23,84,1.9,375,20.1,0,0,0,Summer,No Holiday,Yes,821820
1070,30/6/2018,1,22.6,85,0.3,323,19.9,0,0,0,Summer,No Holiday,Yes,912362
859,30/6/2018,2,22.2,88,1,295,20.1,0,0,0,Summer,No Holiday,Yes,931778
625,30/6/2018,3,21.9,88,0.9,274,19.8,0,0,0,Summer,No Holiday,Yes,220359
382,30/6/2018,4,21.7,93,0.1,244,20.5,0,0,0,Summer,No Holiday,Yes,309392
247,30/6/2018,5,21.7,88,0.6,289,19.6,0,0,0,Summer,No Holiday,Yes,607455
310,30/6/2018,6,22.1,85,0.5,303,19.4,0.01,0.1,0,Summer,No Holiday,Yes,468821
468,30/6/2018,7,22.5,86,0.6,299,20,0.07,0,0,Summer,No Holiday,Yes,420298
825,30/6/2018,8,23.4,81,0.5,313,19.9,0.37,0,0,Summer,No Holiday,Yes,507629
862,30/6/2018,9,24.2,81,0.9,295,20.7,0.53,0,0,Summer,No Holiday,Yes,395417
933,30/6/2018,10,25.1,73,0.9,358,19.9,0.66,0,0,Summer,No Holiday,Yes,154202
871,30/6/2018,11,26.4,71,1,430,20.7,1.36,0,0,Summer,No Holiday,Yes,749108
858,30/6/2018,12,25.2,94,2.8,166,24.1,0.39,6.4,0,Summer,No Holiday,Yes,671846
1144,30/6/2018,13,25.6,87,1.7,390,23.2,0.71,3.5,0,Summer,No Holiday,Yes,799136
1235,30/6/2018,14,27.5,69,0.5,736,21.2,1.84,0,0,Summer,No Holiday,Yes,948978
1311,30/6/2018,15,27.8,71,0.9,733,22,0.93,0,0,Summer,No Holiday,Yes,117911
1317,30/6/2018,16,27.9,69,0.5,880,21.6,0.61,0,0,Summer,No Holiday,Yes,385032
1291,30/6/2018,17,27.4,75,2.3,616,22.5,0.46,0,0,Summer,No Holiday,Yes,861436
306,30/6/2018,18,27.5,79,0.5,1237,23.5,0.65,0.5,0,Summer,No Holiday,Yes,820081
